serid,type,time
1.2.840.113619.2.340.3.3232256356.329.1528787082.645.3,LungLeaf-FissureSegmentation-PatchPrediction,15.22168
1.2.840.113619.2.340.3.3232256356.329.1528787082.645.3,LungLeaf-FissureSegmentation-MergeResult,0.07230
1.2.840.113619.2.340.3.3232256356.329.1528787082.645.3,LungLeaf-FissureSegmentation,47.63897
1.2.840.113619.2.340.3.3232256356.329.1528787037.976.2101250,Detection-2ModelPredict,65.39501
1.2.840.113619.2.340.3.3232256356.329.1528787037.976.2101250,Detection-2ModelGetPbb,1.30560
1.2.840.113619.2.340.3.3232256356.329.1528787037.976.2101250,Detection-Concat,0.00015
1.2.840.113619.2.340.3.3232256356.329.1528787082.35.2105345,LungSeg-LungSegPrediction-StageOne,0.04383
1.2.840.113619.2.340.3.3232256356.329.1528787082.35.2105345,LungSeg-LungSegPrediction,0.62848
1.2.840.113619.2.340.3.3232256356.329.1528787084.405,PostProcess-fpAreaCheck,0.00171
1.2.840.113619.2.340.3.3232256356.329.1528787084.405,PostProcess-NoduleSegmentation,8.92673
1.2.840.113619.2.340.3.3232256356.329.1528787084.405,PostProcess-DensityClassification,0.19912
1.2.840.113619.2.340.3.3232256356.329.1528787084.405,PostProcess-MaliClassification,2.95470
1.2.840.113619.2.340.3.3232256356.329.1528787084.405,LungLeaf-FissurePreproc,1.55386
1.3.12.2.1107.5.1.4.66580.30000016081900111518400020619,PostProcess-fpAreaCheck,0.00721
1.3.12.2.1107.5.1.4.66580.30000016081900111518400020619,PostProcess-NoduleSegmentation,158.71967
1.3.12.2.1107.5.1.4.66580.30000016081900111518400020619,PostProcess-DensityClassification,5.13585
1.3.12.2.1107.5.1.4.66580.30000016081900111518400020619,PostProcess-MaliClassification,13.62643
1.3.12.2.1107.5.1.4.66580.30000016081900111518400020619,LungLeaf-FissurePreproc,1.94077
1.3.12.2.1107.5.1.4.66539.30000016092100191563500072098,LungLeaf-PostProcessingAndDetection,35.02193
1.2.840.113619.2.340.3.3232256356.329.1528787082.645.3,LungSeg-LungSegPrediction-StageOne,0.07443
1.2.840.113619.2.340.3.3232256356.329.1528787082.645.3,LungSeg-LungSegPrediction,0.58681
1.3.12.2.1107.5.1.4.66539.30000016092100191563500072098,LungLeaf-PositionPrediction,1.00254
1.2.840.113619.2.340.3.3232256356.329.1528787084.219.3,LungLeaf-FissureSegmentation-SlidingWindow,23.23359
1.3.12.2.1107.5.1.4.66539.30000016092100191563500072098,LungSeg-LungSegPrediction-StageOne,0.07535
1.3.12.2.1107.5.1.4.66539.30000016092100191563500072098,LungSeg-LungSegPrediction,0.72017
1.3.12.2.1107.5.1.4.54787.30000018061900022117100044405,Preprocess-Cpp,10.40629
1.3.12.2.1107.5.1.4.54787.30000018061900022117100044405,Preprocess-Python,0.00018
1.2.840.113619.2.340.3.3232256356.329.1528787084.405,LungLeaf-FissureSegmentation-SlidingWindow,20.96156
1.3.12.2.1107.5.1.4.54787.30000018061900022117100044405,PostProcess-AirwayModel,0.14971
1.2.840.113619.2.340.3.3232256356.329.1528787084.219.3,LungLeaf-FissureSegmentation-PatchPrediction,7.55954
1.2.840.113619.2.340.3.3232256356.329.1528787084.219.3,LungLeaf-FissureSegmentation-MergeResult,0.07729
1.2.840.113619.2.340.3.3232256356.329.1528787084.219.3,LungLeaf-FissureSegmentation,39.11696
1.3.12.2.1107.5.1.4.66580.30000016081900111518400020619,LungLeaf-FissureSegmentation-SlidingWindow,24.36996
1.2.840.113619.2.340.3.3232256356.329.1528787084.405,LungLeaf-FissureSegmentation-PatchPrediction,3.59601
1.2.840.113619.2.340.3.3232256356.329.1528787084.405,LungLeaf-FissureSegmentation-MergeResult,0.03199
1.2.840.113619.2.340.3.3232256356.329.1528787084.405,LungLeaf-FissureSegmentation,31.24886
1.2.840.113619.2.340.3.3232256356.329.1528787094.837,Preprocess-Cpp,17.57184
1.2.840.113619.2.340.3.3232256356.329.1528787094.837,Preprocess-Python,0.00018
1.3.12.2.1107.5.1.4.66539.30000016111600221762700092135,PostProcess-fpAreaCheck,0.00202
1.3.12.2.1107.5.1.4.66539.30000016111600221762700092135,PostProcess-NoduleSegmentation,51.35065
1.3.12.2.1107.5.1.4.66539.30000016111600221762700092135,PostProcess-DensityClassification,0.96450
1.3.12.2.1107.5.1.4.66539.30000016111600221762700092135,PostProcess-MaliClassification,3.33738
1.3.12.2.1107.5.1.4.66539.30000016111600221762700092135,LungLeaf-FissurePreproc,1.90852
1.3.12.2.1107.5.1.4.54787.30000018061900022117100044405,PostProcess-fpAreaCheck,0.00305
1.3.12.2.1107.5.1.4.54787.30000018061900022117100044405,PostProcess-NoduleSegmentation,11.55855
1.3.12.2.1107.5.1.4.54787.30000018061900022117100044405,PostProcess-DensityClassification,0.23696
1.3.12.2.1107.5.1.4.54787.30000018061900022117100044405,PostProcess-MaliClassification,5.76450
1.3.12.2.1107.5.1.4.54787.30000018061900022117100044405,LungLeaf-FissurePreproc,0.66956
1.2.840.113619.2.340.3.3232256356.329.1528787094.837,PostProcess-AirwayModel,0.13862
1.2.840.113619.2.340.3.3232256356.329.1528787084.405,LungSeg-LungSegPrediction-StageOne,0.10985
1.2.840.113619.2.340.3.3232256356.329.1528787084.405,LungSeg-LungSegPrediction,0.54300
1.3.12.2.1107.5.1.4.66580.30000016081900111518400020619,LungLeaf-FissureSegmentation-PatchPrediction,9.54565
1.3.12.2.1107.5.1.4.66580.30000016081900111518400020619,LungLeaf-FissureSegmentation-MergeResult,0.06289
1.3.12.2.1107.5.1.4.66580.30000016081900111518400020619,LungLeaf-FissureSegmentation,41.76968
1.2.840.113619.2.340.3.3232256356.329.1528787084.219.3,LungLeaf-PostProcessingAndDetection,23.65783
1.2.840.113619.2.340.3.3232256356.329.1528787094.837,PostProcess-fpAreaCheck,0.00107
1.2.840.113619.2.340.3.3232256356.329.1528787094.837,PostProcess-NoduleSegmentation,4.58419
1.2.840.113619.2.340.3.3232256356.329.1528787094.837,PostProcess-DensityClassification,0.09289
1.2.840.113619.2.340.3.3232256356.329.1528787094.837,PostProcess-MaliClassification,1.65077
1.2.840.113619.2.340.3.3232256356.329.1528787084.219.3,LungLeaf-PositionPrediction,1.00158
1.2.840.113619.2.340.3.3232256356.329.1528787084.219.3,LungSeg-LungSegPrediction-StageOne,0.06228
1.2.840.113619.2.340.3.3232256356.329.1528787084.219.3,LungSeg-LungSegPrediction,0.80208
1.2.840.113619.2.340.3.3232256356.329.1528787094.837,LungLeaf-FissurePreproc,1.03279
1.3.12.2.1107.5.1.4.54787.30000018061900022117100044405,LungLeaf-FissureSegmentation-SlidingWindow,13.63794
1.3.12.2.1107.5.1.4.54787.30000018062000121921800021487,Preprocess-Cpp,14.34926
1.3.12.2.1107.5.1.4.54787.30000018062000121921800021487,Preprocess-Python,0.00015
1.3.12.2.1107.5.1.4.54787.30000018061900022117100044405,LungLeaf-FissureSegmentation-PatchPrediction,2.99822
1.3.12.2.1107.5.1.4.54787.30000018061900022117100044405,LungLeaf-FissureSegmentation-MergeResult,0.02790
1.3.12.2.1107.5.1.4.54787.30000018061900022117100044405,LungLeaf-FissureSegmentation,20.58377
1.3.12.2.1107.5.1.4.54787.30000018062000121921800021487,PostProcess-AirwayModel,0.12431
1.3.12.2.1107.5.1.4.66539.30000016111600221762700092135,LungLeaf-FissureSegmentation-SlidingWindow,26.42021
1.3.12.2.1107.5.1.4.54787.30000018062000121921800027258,Preprocess-Cpp,14.41066
1.3.12.2.1107.5.1.4.54787.30000018062000121921800027258,Preprocess-Python,0.00086
1.2.840.113619.2.340.3.3232256356.329.1528787094.837,LungLeaf-FissureSegmentation-SlidingWindow,20.07814
1.3.12.2.1107.5.1.4.54787.30000018061900022117100044405,LungSeg-LungSegPrediction-StageOne,0.33482
1.3.12.2.1107.5.1.4.54787.30000018062000121921800021487,PostProcess-fpAreaCheck,0.00077
1.3.12.2.1107.5.1.4.54787.30000018062000121921800021487,PostProcess-NoduleSegmentation,5.15552
1.3.12.2.1107.5.1.4.54787.30000018062000121921800021487,PostProcess-DensityClassification,0.04346
1.3.12.2.1107.5.1.4.54787.30000018062000121921800021487,PostProcess-MaliClassification,1.50472
1.3.12.2.1107.5.1.4.54787.30000018061900022117100044405,LungSeg-LungSegPrediction,0.71502
1.3.12.2.1107.5.1.4.54787.30000018062000121921800027258,PostProcess-AirwayModel,0.15894
1.3.12.2.1107.5.1.4.54787.30000018062000121921800021487,LungLeaf-FissurePreproc,0.62010
1.3.12.2.1107.5.1.4.66580.30000016081900111518400020619,LungLeaf-PostProcessingAndDetection,29.67985
1.3.12.2.1107.5.1.4.66580.30000016081900111518400020619,LungLeaf-PositionPrediction,1.00152
1.3.12.2.1107.5.1.4.66580.30000016081900111518400020619,LungSeg-LungSegPrediction-StageOne,0.21727
1.3.12.2.1107.5.1.4.66580.30000016081900111518400020619,LungSeg-LungSegPrediction,0.81773
1.2.840.113619.2.340.3.3232256356.329.1528787037.976.2101250,Detection-Dbscan,46.28163
1.2.840.113619.2.340.3.3232256356.329.1528787037.976.2101250,Detection-Relocate,0.00451
1.3.12.2.1107.5.1.4.54787.30000018062000121921800028557,Preprocess-Cpp,10.78941
1.3.12.2.1107.5.1.4.54787.30000018062000121921800028557,Preprocess-Python,0.00016
1.2.840.113619.2.340.3.3232256356.329.1528787094.837,LungLeaf-FissureSegmentation-PatchPrediction,7.57869
1.2.840.113619.2.340.3.3232256356.329.1528787094.837,LungLeaf-FissureSegmentation-MergeResult,0.06856
1.2.840.113619.2.340.3.3232256356.329.1528787094.837,LungLeaf-FissureSegmentation,33.68991
1.3.12.2.1107.5.1.4.54787.30000018062000121921800021487,LungLeaf-FissureSegmentation-SlidingWindow,13.16741
1.3.12.2.1107.5.1.4.66539.30000016111600221762700092135,LungLeaf-FissureSegmentation-PatchPrediction,10.03640
1.3.12.2.1107.5.1.4.66539.30000016111600221762700092135,LungLeaf-FissureSegmentation-MergeResult,0.08952
1.3.12.2.1107.5.1.4.66539.30000016111600221762700092135,LungLeaf-FissureSegmentation,45.89115
1.3.12.2.1107.5.1.4.54787.30000018062000121921800028557,PostProcess-AirwayModel,0.10013
1.2.840.113619.2.340.3.3232256356.329.1528787101.869.3,Preprocess-Cpp,11.06875
1.2.840.113619.2.340.3.3232256356.329.1528787101.869.3,Preprocess-Python,0.00012
1.2.840.113619.2.340.3.3232256356.329.1528787101.869.3,PostProcess-AirwayModel,0.19073
1.3.12.2.1107.5.1.4.54787.30000018062000121921800021487,LungLeaf-FissureSegmentation-PatchPrediction,7.00084
1.3.12.2.1107.5.1.4.54787.30000018062000121921800021487,LungLeaf-FissureSegmentation-MergeResult,0.08067
1.3.12.2.1107.5.1.4.54787.30000018062000121921800021487,LungLeaf-FissureSegmentation,26.05935
1.2.840.113619.2.340.3.3232256356.329.1528787037.976.2101250,PostProcess-AirwayModel,0.20266
1.2.840.113619.2.340.3.3232256356.329.1528787094.837,LungLeaf-PostProcessingAndDetection,20.06242
1.2.840.113619.2.340.3.3232256356.329.1528787094.837,LungLeaf-PositionPrediction,1.00142
1.3.12.2.1107.5.1.4.54787.30000018062000121921800028557,PostProcess-fpAreaCheck,0.00212
1.3.12.2.1107.5.1.4.54787.30000018062000121921800028557,PostProcess-NoduleSegmentation,11.78371
1.3.12.2.1107.5.1.4.54787.30000018062000121921800028557,PostProcess-DensityClassification,0.34065
1.3.12.2.1107.5.1.4.54787.30000018062000121921800028557,PostProcess-MaliClassification,4.35563
1.2.840.113619.2.340.3.3232256356.329.1528787094.837,LungSeg-LungSegPrediction-StageOne,0.12731
1.3.12.2.1107.5.1.4.54787.30000018062000121921800028557,LungLeaf-FissurePreproc,0.67318
1.2.840.113619.2.340.3.3232256356.329.1528787094.837,LungSeg-LungSegPrediction,0.92222
1.3.12.2.1107.5.1.4.54787.30000018062000121921800021487,LungSeg-LungSegPrediction-StageOne,0.06186
1.3.12.2.1107.5.1.4.54787.30000018062000121921800021487,LungSeg-LungSegPrediction,0.44366
1.3.12.2.1107.5.1.4.54787.30000018062000121921800027258,PostProcess-fpAreaCheck,0.00455
1.3.12.2.1107.5.1.4.54787.30000018062000121921800027258,PostProcess-NoduleSegmentation,27.26377
1.3.12.2.1107.5.1.4.54787.30000018062000121921800027258,PostProcess-DensityClassification,0.62336
1.3.12.2.1107.5.1.4.54787.30000018062000121921800027258,PostProcess-MaliClassification,8.53504
1.3.12.2.1107.5.1.4.54787.30000018062000121921800027258,LungLeaf-FissurePreproc,0.69238
1.2.840.113619.2.340.3.3232256356.329.1528787106.316,Preprocess-Cpp,16.05517
1.2.840.113619.2.340.3.3232256356.329.1528787106.316,Preprocess-Python,0.00016
1.2.840.113619.2.340.3.3232256356.329.1528787106.316,PostProcess-AirwayModel,0.09944
1.2.840.113619.2.340.3.3232256356.329.1528787101.869.3,PostProcess-fpAreaCheck,0.00217
1.2.840.113619.2.340.3.3232256356.329.1528787101.869.3,PostProcess-NoduleSegmentation,12.95226
1.2.840.113619.2.340.3.3232256356.329.1528787101.869.3,PostProcess-DensityClassification,0.10473
1.2.840.113619.2.340.3.3232256356.329.1528787101.869.3,PostProcess-MaliClassification,3.83351
1.2.840.113619.2.340.3.3232256356.329.1528787101.869.3,LungLeaf-FissurePreproc,0.74372
1.2.840.113619.2.340.3.3232256356.329.1528787106.316,PostProcess-fpAreaCheck,0.00048
1.2.840.113619.2.340.3.3232256356.329.1528787106.316,PostProcess-NoduleSegmentation,2.04514
1.2.840.113619.2.340.3.3232256356.329.1528787106.316,PostProcess-DensityClassification,0.02278
1.2.840.113619.2.340.3.3232256356.329.1528787106.316,PostProcess-MaliClassification,0.65896
1.3.12.2.1107.5.1.4.54787.30000018062000121921800028557,LungLeaf-FissureSegmentation-SlidingWindow,12.79658
1.2.840.113619.2.340.3.3232256356.329.1528787106.316,LungLeaf-FissurePreproc,1.37524
1.3.12.2.1107.5.1.4.66539.30000016111600221762700092135,LungLeaf-PostProcessingAndDetection,36.70011
1.3.12.2.1107.5.1.4.66539.30000016111600221762700092135,LungLeaf-PositionPrediction,1.00164
1.3.12.2.1107.5.1.4.66539.30000016111600221762700092135,LungSeg-LungSegPrediction-StageOne,0.09406
1.3.12.2.1107.5.1.4.66539.30000016111600221762700092135,LungSeg-LungSegPrediction,0.78639
1.2.840.113619.2.340.3.3232256356.329.1528787115.206,Preprocess-Cpp,16.36895
1.2.840.113619.2.340.3.3232256356.329.1528787115.206,Preprocess-Python,0.00019
1.3.12.2.1107.5.1.4.54787.30000018062000121921800028557,LungLeaf-FissureSegmentation-PatchPrediction,6.11338
1.3.12.2.1107.5.1.4.54787.30000018062000121921800028557,LungLeaf-FissureSegmentation-MergeResult,0.08477
1.3.12.2.1107.5.1.4.54787.30000018062000121921800028557,LungLeaf-FissureSegmentation,24.40234
1.2.840.113619.2.340.3.3232256356.329.1528787101.869.3,LungLeaf-FissureSegmentation-SlidingWindow,17.03610
1.2.840.113619.2.340.3.3232256356.329.1528787115.206,PostProcess-AirwayModel,0.13949
1.3.12.2.1107.5.1.4.54787.30000018062000121921800027258,LungLeaf-FissureSegmentation-SlidingWindow,21.78790
1.3.12.2.1107.5.1.4.54787.30000018062000121921800028557,LungSeg-LungSegPrediction-StageOne,0.11406
1.3.12.2.1107.5.1.4.54787.30000018062000121921800028557,LungSeg-LungSegPrediction,0.55312
1.3.12.2.1107.5.1.4.54787.30000018062200082071800012934,Preprocess-Cpp,13.78083
1.3.12.2.1107.5.1.4.54787.30000018062200082071800012934,Preprocess-Python,0.00017
1.2.840.113619.2.340.3.3232256356.329.1528787101.869.3,LungLeaf-FissureSegmentation-PatchPrediction,6.12396
1.2.840.113619.2.340.3.3232256356.329.1528787101.869.3,LungLeaf-FissureSegmentation-MergeResult,0.05622
1.2.840.113619.2.340.3.3232256356.329.1528787101.869.3,LungLeaf-FissureSegmentation,29.04546
1.3.12.2.1107.5.1.4.54787.30000018062200082071800012934,PostProcess-AirwayModel,0.14712
1.3.12.2.1107.5.1.4.54787.30000018062000121921800027258,LungLeaf-FissureSegmentation-PatchPrediction,10.30049
1.2.840.113619.2.340.3.3232256356.329.1528787115.206,PostProcess-fpAreaCheck,0.00190
1.2.840.113619.2.340.3.3232256356.329.1528787115.206,PostProcess-NoduleSegmentation,12.52070
1.2.840.113619.2.340.3.3232256356.329.1528787115.206,PostProcess-DensityClassification,0.38631
1.2.840.113619.2.340.3.3232256356.329.1528787115.206,PostProcess-MaliClassification,3.23025
1.3.12.2.1107.5.1.4.54787.30000018062000121921800027258,LungLeaf-FissureSegmentation-MergeResult,0.20843
1.3.12.2.1107.5.1.4.54787.30000018062000121921800027258,LungLeaf-FissureSegmentation,38.81341
1.2.840.113619.2.340.3.3232256356.329.1528787106.316,LungLeaf-FissureSegmentation-SlidingWindow,31.65205
1.2.840.113619.2.340.3.3232256356.329.1528787115.206,LungLeaf-FissurePreproc,1.26769
1.2.840.113619.2.340.3.3232256356.329.1528787101.869.3,LungSeg-LungSegPrediction-StageOne,0.11203
1.2.840.113619.2.340.3.3232256356.329.1528787101.869.3,LungSeg-LungSegPrediction,0.52884
1.3.12.2.1107.5.1.4.54787.30000018062223561406200013065,Preprocess-Cpp,15.36746
1.3.12.2.1107.5.1.4.54787.30000018062223561406200013065,Preprocess-Python,0.00011
1.3.12.2.1107.5.1.4.54787.30000018062223561406200013065,PostProcess-AirwayModel,0.15613
1.3.12.2.1107.5.1.4.54787.30000018062000121921800027258,LungSeg-LungSegPrediction-StageOne,0.15724
1.3.12.2.1107.5.1.4.54787.30000018062000121921800027258,LungSeg-LungSegPrediction,0.72101
1.2.840.113619.2.340.3.3232256356.329.1528787115.206,LungLeaf-FissureSegmentation-SlidingWindow,16.94188
1.2.840.113619.2.340.3.3232256356.329.1528787106.316,LungLeaf-FissureSegmentation-PatchPrediction,9.02497
1.2.840.113619.2.340.3.3232256356.329.1528787106.316,LungLeaf-FissureSegmentation-MergeResult,0.12889
1.2.840.113619.2.340.3.3232256356.329.1528787106.316,LungLeaf-FissureSegmentation,51.62445
1.3.12.2.1107.5.1.4.54787.30000018062223561406200021256,Preprocess-Cpp,12.86176
1.3.12.2.1107.5.1.4.54787.30000018062223561406200021256,Preprocess-Python,0.00014
1.3.12.2.1107.5.1.4.54787.30000018062223561406200013065,PostProcess-fpAreaCheck,0.00110
1.3.12.2.1107.5.1.4.54787.30000018062223561406200013065,PostProcess-NoduleSegmentation,10.03530
1.3.12.2.1107.5.1.4.54787.30000018062223561406200013065,PostProcess-DensityClassification,0.17970
1.3.12.2.1107.5.1.4.54787.30000018062223561406200013065,PostProcess-MaliClassification,1.76828
1.3.12.2.1107.5.1.4.54787.30000018062223561406200013065,LungLeaf-FissurePreproc,0.72965
1.3.12.2.1107.5.1.4.54787.30000018062223561406200021256,PostProcess-AirwayModel,1.16884
1.3.12.2.1107.5.1.4.54787.30000018062223561406200023521,Preprocess-Cpp,14.22063
1.3.12.2.1107.5.1.4.54787.30000018062223561406200023521,Preprocess-Python,0.00015
1.2.840.113619.2.340.3.3232256356.329.1528787115.206,LungLeaf-FissureSegmentation-PatchPrediction,7.51291
1.2.840.113619.2.340.3.3232256356.329.1528787115.206,LungLeaf-FissureSegmentation-MergeResult,0.08176
1.2.840.113619.2.340.3.3232256356.329.1528787115.206,LungLeaf-FissureSegmentation,29.80913
1.3.12.2.1107.5.1.4.54787.30000018062223561406200023521,PostProcess-AirwayModel,0.27548
1.3.12.2.1107.5.1.4.54787.30000018062200082071800012934,PostProcess-fpAreaCheck,0.00530
1.3.12.2.1107.5.1.4.54787.30000018062200082071800012934,PostProcess-NoduleSegmentation,25.31020
1.3.12.2.1107.5.1.4.54787.30000018062200082071800012934,PostProcess-DensityClassification,0.64547
1.3.12.2.1107.5.1.4.54787.30000018062200082071800012934,PostProcess-MaliClassification,8.60519
1.3.12.2.1107.5.1.4.54787.30000018062200082071800012934,LungLeaf-FissurePreproc,0.57184
1.3.12.2.1107.5.1.4.54787.30000018062223561406200021256,PostProcess-fpAreaCheck,0.00170
1.3.12.2.1107.5.1.4.54787.30000018062223561406200021256,PostProcess-NoduleSegmentation,8.53966
1.3.12.2.1107.5.1.4.54787.30000018062223561406200021256,PostProcess-DensityClassification,0.18923
1.3.12.2.1107.5.1.4.54787.30000018062223561406200021256,PostProcess-MaliClassification,2.50918
1.3.12.2.1107.5.1.4.54787.30000018062223561406200021256,LungLeaf-FissurePreproc,0.83069
1.3.12.2.1107.5.1.4.54787.30000018062223561406200013065,LungLeaf-FissureSegmentation-SlidingWindow,18.96570
1.3.12.2.1107.5.1.4.54787.30000018062223561406200023521,PostProcess-fpAreaCheck,0.00148
1.3.12.2.1107.5.1.4.54787.30000018062223561406200023521,PostProcess-NoduleSegmentation,7.98977
1.3.12.2.1107.5.1.4.54787.30000018062223561406200023521,PostProcess-DensityClassification,0.11133
1.3.12.2.1107.5.1.4.54787.30000018062223561406200023521,PostProcess-MaliClassification,2.83361
1.3.12.2.1107.5.1.4.54787.30000018062223561406200023521,LungLeaf-FissurePreproc,0.79968
1.3.12.2.1107.5.1.4.54787.30000018062200082071800012934,LungLeaf-FissureSegmentation-SlidingWindow,11.31458
1.2.840.113619.2.340.3.3232256356.375.1529652496.904.2101248,Preprocess-Cpp,16.37897
1.2.840.113619.2.340.3.3232256356.375.1529652496.904.2101248,Preprocess-Python,0.00018
1.2.840.113619.2.340.3.3232256356.329.1528787106.316,LungLeaf-PostProcessingAndDetection,31.46142
1.2.840.113619.2.340.3.3232256356.329.1528787106.316,LungLeaf-PositionPrediction,1.00161
1.2.840.113619.2.340.3.3232256356.329.1528787106.316,LungSeg-LungSegPrediction-StageOne,0.04763
